4.200000000000000178e+00 -1.872394618521575071e-01 -2.185822661200853279e-01 -1.266590789376716153e-01 -1.214863382533018371e-01 -1.232515423024786450e-01 -1.126843202357734330e-01 -1.158666197593532232e-01 -1.154768712618803456e-01 -1.163076555885262098e-01
4.299999999999999822e+00 -2.134972262744965488e-01 -1.613701368141669257e-01 -1.697560759264087338e-01 -1.656356633130858513e-01 -1.726789673483284937e-01 -1.577284502032167413e-01 -1.610850545605250483e-01 -1.543129884062598434e-01 -1.571764013737274868e-01
4.400000000000000355e+00 -3.425733018205444624e-01 -2.283889904892396350e-01 -1.635420165523202851e-01 -2.106488091208132962e-01 -2.071790573681971948e-01 -1.951791139628837601e-01 -1.965495192730358220e-01 -1.977495307499063104e-01 -1.994177245548344468e-01
4.500000000000000000e+00 -2.797647790245096910e-01 -2.290169546641721565e-01 -3.210366514337500421e-01 -2.764859979476320118e-01 -2.517306995064458874e-01 -2.377776810095744153e-01 -2.434327875575937605e-01 -2.445443656849157488e-01 -2.441183596601140537e-01
4.600000000000000533e+00 -2.535198368053918072e-01 -3.206805890571124418e-01 -2.795935751823649951e-01 -2.729703793185830896e-01 -2.971015859348331012e-01 -2.917407897024882346e-01 -2.937883195137645509e-01 -2.900384705015908171e-01 -2.887056767826889359e-01
4.700000000000000178e+00 -3.886123452885423823e-01 -4.535306224506702177e-01 -3.679978908584195518e-01 -3.337502239974093898e-01 -3.396041377282589258e-01 -3.353138218194200992e-01 -3.357794919975766734e-01 -3.369106346998654855e-01 -3.372227261130953946e-01
4.800000000000000711e+00 -2.919928368587325074e-01 -3.956510559028293406e-01 -4.538286485893482380e-01 -3.903069918865140209e-01 -3.882174697045517320e-01 -3.801812944419795670e-01 -3.799250236380269374e-01 -3.819321646267772596e-01 -3.815486016433360938e-01
4.900000000000000355e+00 -4.311960916527443066e-01 -3.951557977781874342e-01 -4.129861428175720106e-01 -4.593578605102803247e-01 -4.173707373863936865e-01 -4.323094793857951146e-01 -4.277593015423889478e-01 -4.309576309092559288e-01 -4.272537947072818088e-01
5.000000000000000000e+00 -4.949646659238038926e-01 -4.881922338668189809e-01 -4.948899589617661299e-01 -4.576973768300729994e-01 -4.759659048360981859e-01 -4.800484955958122524e-01 -4.743797972150055053e-01 -4.748011876419169774e-01 -4.760615844137122687e-01
5.100000000000000533e+00 -4.969643740165521351e-01 -4.461580741501476322e-01 -4.899873210440379712e-01 -5.258330257030267019e-01 -5.299914365377165204e-01 -5.272945030538541689e-01 -5.243228952644131136e-01 -5.216564283037214977e-01 -5.228545518757337085e-01
5.200000000000000178e+00 -6.353784708224292643e-01 -5.525169677284400560e-01 -5.895180582133856539e-01 -5.474388598683794793e-01 -5.608620789756562086e-01 -5.612310257983537110e-01 -5.695848406904348016e-01 -5.697808577150624831e-01 -5.702309360306796471e-01
5.300000000000000711e+00 -5.573710139482992432e-01 -6.787718677567046166e-01 -6.229497218066886166e-01 -6.426017305538278546e-01 -6.246611674160007510e-01 -6.156244420965402142e-01 -6.107175714694029756e-01 -6.137969870995585442e-01 -6.136426255493941939e-01
5.400000000000000355e+00 -8.131762863531490915e-01 -5.693912424692155749e-01 -5.895105365151702692e-01 -6.714022275585442845e-01 -6.618364545720214487e-01 -6.506394077412458454e-01 -6.573933503029928405e-01 -6.590566062695587535e-01 -6.584356452283527394e-01
5.500000000000000000e+00 -6.046408151770888972e-01 -6.340215601273624380e-01 -6.888861804631656316e-01 -6.835393927405782888e-01 -7.006405785843777823e-01 -7.065022286406519303e-01 -7.020510102131419794e-01 -6.994215438695352560e-01 -7.000821049992028700e-01
5.600000000000000533e+00 -7.911802973291661711e-01 -7.276082768665839140e-01 -7.110710246608307195e-01 -7.227915868958921797e-01 -7.381853699828290205e-01 -7.405690038915594409e-01 -7.431991998745969275e-01 -7.419306680843816837e-01 -7.409970504610682296e-01
5.700000000000000178e+00 -8.146401377846578251e-01 -8.879328036830828053e-01 -7.356886257482033731e-01 -7.839254830655627559e-01 -7.775889502431645450e-01 -7.725727816719146768e-01 -7.829608535864218677e-01 -7.818802153730354254e-01 -7.816126693258820257e-01
5.800000000000000711e+00 -8.997765022348590547e-01 -8.046725625177891805e-01 -7.450548176579071535e-01 -8.162720146460706871e-01 -8.145445892766568496e-01 -8.181488780445026476e-01 -8.173476789417426502e-01 -8.151364650381021093e-01 -8.169996003904622661e-01
5.900000000000000355e+00 -8.772553773976690117e-01 -8.256081654388188751e-01 -8.485889064068729004e-01 -8.636518135138766539e-01 -8.590685676720349884e-01 -8.418493989467860095e-01 -8.546005522009452182e-01 -8.525208030946239690e-01 -8.517237697960496901e-01
6.000000000000000000e+00 -9.331624539980647448e-01 -9.162212979068172780e-01 -8.942422207948594881e-01 -9.045417880482933271e-01 -8.821854525432425431e-01 -8.864229145114415065e-01 -8.843489307130095733e-01 -8.810771959419033683e-01 -8.840814114659153455e-01
6.100000000000000533e+00 -8.703287631223566301e-01 -9.590339602883839465e-01 -9.259874049231725524e-01 -8.928888967484720496e-01 -9.208647460180240385e-01 -9.118365638691481312e-01 -9.141185893963871267e-01 -9.140549435576830195e-01 -9.147413988969026466e-01
6.200000000000000178e+00 -1.001376181628889084e+00 -8.886440442994102407e-01 -8.388256664950766162e-01 -9.293942789660090131e-01 -9.233897680497958893e-01 -9.414109533682122333e-01 -9.412170352084909819e-01 -9.457541566276014278e-01 -9.414142582854689856e-01
6.300000000000000711e+00 -8.881784564859556141e-01 -9.636172295521232556e-01 -9.663653918609621529e-01 -9.575578446847876624e-01 -9.570397535403394329e-01 -9.724882730339813319e-01 -9.691531211134440937e-01 -9.616399930624717207e-01 -9.650404021300176272e-01
6.400000000000000355e+00 -9.411309915941811211e-01 -1.004387015096460445e+00 -9.888698123831054509e-01 -9.987650286109113207e-01 -9.747958069559325978e-01 -9.744014557520136455e-01 -9.821771019041700690e-01 -9.859118801388453424e-01 -9.883652894243371012e-01
6.500000000000000000e+00 -8.568151487620311313e-01 -9.844099940881526623e-01 -1.041899841930408188e+00 -1.007902112224351887e+00 -1.001534823608146496e+00 -1.009335771753997912e+00 -1.003644488473912855e+00 -1.006973775275409544e+00 -1.005682566960365065e+00
6.600000000000000533e+00 -8.539416499679783890e-01 -1.069460438492122245e+00 -1.015018922863870410e+00 -1.012943655136519627e+00 -1.027575729831760931e+00 -1.031015632062300513e+00 -1.022024781265824078e+00 -1.018334259010447607e+00 -1.020440812269284292e+00
6.700000000000000178e+00 -9.473957558302256166e-01 -1.025239972841764269e+00 -9.902300723661854320e-01 -1.015734783619224313e+00 -1.027397237958914467e+00 -1.038682134613347685e+00 -1.029110769408434489e+00 -1.035205111519219123e+00 -1.033858704088711944e+00
6.800000000000000711e+00 -1.052546100935902507e+00 -1.006057316078539321e+00 -1.026023008037338258e+00 -1.030603927904970352e+00 -1.039625902093758825e+00 -1.031567444963565894e+00 -1.042990238122579960e+00 -1.042358621698033838e+00 -1.042069929240559301e+00
6.900000000000000355e+00 -9.428319921624561673e-01 -1.019579223959499403e+00 -1.060220978650806112e+00 -1.066270010676254154e+00 -1.056654136742980699e+00 -1.049956389772038090e+00 -1.050985108417143987e+00 -1.047215840600906667e+00 -1.046436902891881626e+00
7.000000000000000000e+00 -9.722711275534756670e-01 -1.022634945229584869e+00 -1.017111470223379222e+00 -1.041631405956492840e+00 -1.055168899161312623e+00 -1.050898226523902190e+00 -1.055756072841245397e+00 -1.050825646881962117e+00 -1.051685497464738717e+00
7.100000000000000533e+00 -1.165731022704013631e+00 -1.126113949855904739e+00 -9.995736230297961322e-01 -1.068643705758388851e+00 -1.049106608800694174e+00 -1.052132801313631516e+00 -1.048320876996700957e+00 -1.053012114700130564e+00 -1.050426299337694935e+00
7.200000000000000178e+00 -1.039242010972578401e+00 -9.243962440482303977e-01 -1.040468600425763723e+00 -1.053196457863370572e+00 -1.048577127462910097e+00 -1.037330426900668234e+00 -1.048696703213803705e+00 -1.053094862000755860e+00 -1.050168146357018495e+00
7.300000000000000711e+00 -1.089232565531931929e+00 -1.088626778499534709e+00 -1.071669887486391692e+00 -9.959999827484175006e-01 -1.066204114535496350e+00 -1.044560383534486991e+00 -1.044765095143859401e+00 -1.046232753970962603e+00 -1.045637752020112998e+00
7.400000000000000355e+00 -1.087538931980389867e+00 -1.109885332856261453e+00 -1.073313921160600426e+00 -1.069715779268102684e+00 -1.042834641211194846e+00 -1.034492749897806707e+00 -1.038406813996649580e+00 -1.037780419294695999e+00 -1.036294393499597177e+00
7.500000000000000000e+00 -1.149561487292693585e+00 -1.084463968142882484e+00 -1.082790188669806586e+00 -1.024614034794023354e+00 -1.021134901564332953e+00 -1.030113893609305276e+00 -1.026821553989319513e+00 -1.033138726858650713e+00 -1.029072080502482445e+00
7.600000000000000533e+00 -1.195887220624488823e+00 -1.068385201925058814e+00 -1.023538111940169415e+00 -1.035168392134917736e+00 -1.021396795873961150e+00 -1.018044141476616371e+00 -1.014735907040264840e+00 -1.019173312415824206e+00 -1.017556324145129976e+00
7.700000000000000178e+00 -9.513234959168113125e-01 -1.021769269161363569e+00 -9.820156301792216658e-01 -1.021276322926427449e+00 -1.005622156514885512e+00 -1.003275253681457535e+00 -1.005039498662586572e+00 -1.005523179517427312e+00 -1.005153350424083936e+00
7.800000000000000711e+00 -1.041898841347529858e+00 -9.319300231515348365e-01 -9.562855355078125896e-01 -9.856460779214882839e-01 -1.002803644455983134e+00 -9.872830982747938799e-01 -9.976221578765402942e-01 -9.926226199481965606e-01 -9.904944990320800891e-01
7.900000000000000355e+00 -1.166824853776454951e+00 -9.798967854213834761e-01 -9.823348539958542958e-01 -1.011806712146357423e+00 -9.752100909160051900e-01 -9.711145392798716802e-01 -9.713934579616454457e-01 -9.777811454158885640e-01 -9.743176325649122171e-01
8.000000000000000000e+00 -7.427999595917403886e-01 -8.587363075057987682e-01 -9.534775254063985184e-01 -9.673347072531868207e-01 -9.616934306226890827e-01 -9.542557599234011700e-01 -9.566778583789520285e-01 -9.620607706567279038e-01 -9.578181938588317124e-01
8.099999999999999645e+00 -9.627300216092703478e-01 -9.202826657422994439e-01 -9.021848841653696827e-01 -8.997125566584389667e-01 -9.392570046147056262e-01 -9.388854322984843126e-01 -9.454629954849500528e-01 -9.406521668413964088e-01 -9.417161441992957238e-01
8.200000000000001066e+00 -9.207660399372451510e-01 -9.574920903648715953e-01 -8.652641796484646930e-01 -9.134308001115039044e-01 -9.087827206277990788e-01 -9.218529462040849776e-01 -9.252638407564162115e-01 -9.248010262805170800e-01 -9.228170116099778664e-01
8.300000000000000711e+00 -8.972918035974881690e-01 -8.269738772181474129e-01 -8.771551884934262189e-01 -9.025257640106016943e-01 -9.091276181378462606e-01 -8.996960693744013859e-01 -9.086279971002793054e-01 -9.048554056697011294e-01 -9.064315777831301046e-01
8.400000000000000355e+00 -9.731212507518789412e-01 -8.008806004710076198e-01 -8.893370908574929068e-01 -9.107011442787775746e-01 -8.623760271293432478e-01 -8.839451753705986903e-01 -8.860757359916565656e-01 -8.889915053478268936e-01 -8.879832659366920788e-01
8.500000000000000000e+00 -8.859177229791611596e-01 -8.677230472791627180e-01 -8.512283846969064260e-01 -8.780231474196209529e-01 -8.653138074919617395e-01 -8.692711512972842725e-01 -8.676685851371669367e-01 -8.671329159860979852e-01 -8.683200455998797418e-01
8.599999999999999645e+00 -9.587076077396607943e-01 -7.668420655202516922e-01 -8.734696544496521886e-01 -8.399064223559170594e-01 -8.431603644644407591e-01 -8.548509374813095807e-01 -8.520872235233025727e-01 -8.527500200662571084e-01 -8.517893116754027272e-01
8.700000000000001066e+00 -7.463965305685571483e-01 -7.987743363653729833e-01 -8.087873155661193803e-01 -8.427938744346844535e-01 -8.370399046572947199e-01 -8.383179604645847327e-01 -8.351026969894296270e-01 -8.367339630732468780e-01 -8.340043173047428926e-01
8.800000000000000711e+00 -7.042708985114449760e-01 -7.952179088981836674e-01 -8.191253616509884816e-01 -8.008584666729143819e-01 -8.148838882700027986e-01 -8.126525057328315427e-01 -8.128759068806133969e-01 -8.210866378191219450e-01 -8.210106357196634841e-01
8.900000000000000355e+00 -7.530772769741440609e-01 -7.039938671009675630e-01 -7.795837020406509721e-01 -8.219205560038198577e-01 -8.036981883906868518e-01 -8.052746464369334722e-01 -8.029037081177620161e-01 -8.042105250623625690e-01 -8.063609396458594203e-01
9.000000000000000000e+00 -7.440490748473661542e-01 -7.426000659447881125e-01 -8.227355437350183376e-01 -7.791964912848859948e-01 -7.957748883912558746e-01 -7.912842100244080745e-01 -7.964467754660109478e-01 -7.947085005209383324e-01 -7.944011074701694541e-01
9.099999999999999645e+00 -8.502092560464700188e-01 -6.796840050806424172e-01 -7.408389479321167981e-01 -7.751478303126980718e-01 -7.780954672333965094e-01 -7.718926901704985521e-01 -7.864404304026835213e-01 -7.810942770589194284e-01 -7.819220027991758970e-01
9.200000000000001066e+00 -7.395640031058432484e-01 -7.450562711872719124e-01 -7.411080841533929098e-01 -7.784721734933585102e-01 -7.765266188304721373e-01 -7.814283626965593532e-01 -7.690162471534209843e-01 -7.724331749972160877e-01 -7.737081022277398912e-01
9.300000000000000711e+00 -5.128969294378376009e-01 -7.524737607935778616e-01 -7.894452992059938223e-01 -7.641161709372105149e-01 -7.589480307472884490e-01 -7.660343314948853122e-01 -7.657849423005298473e-01 -7.674974864796781926e-01 -7.670300275083451469e-01
9.400000000000000355e+00 -1.014783065626345238e+00 -6.837086191823866788e-01 -7.474068586202825548e-01 -7.706491302599409732e-01 -7.681282762615457838e-01 -7.677551895070857668e-01 -7.568336861855692321e-01 -7.658579945701744496e-01 -7.608585935682161683e-01
9.500000000000000000e+00 -5.886438571443541878e-01 -7.949478072011036955e-01 -7.946787985470272764e-01 -7.580440294292530856e-01 -7.511411483818680734e-01 -7.641138345012449262e-01 -7.575583933449581142e-01 -7.529296194867719505e-01 -7.596238318111270260e-01
9.600000000000001421e+00 -6.812563736777965673e-01 -7.414870036364361594e-01 -7.341597401668201739e-01 -7.334823043088218864e-01 -7.796818969583905190e-01 -7.596783463110003964e-01 -7.586087459543240374e-01 -7.565515160259393967e-01 -7.584957144763502246e-01
9.700000000000001066e+00 -8.823318976950881298e-01 -7.952202273060439142e-01 -7.716685988064355683e-01 -7.653975928867147172e-01 -7.603773492089226371e-01 -7.569997097919496376e-01 -7.608059495466298339e-01 -7.624947344939189131e-01 -7.605599943854960410e-01
9.800000000000000711e+00 -8.795026889636189393e-01 -8.488105172057829328e-01 -7.420098741412191057e-01 -7.368024803926966904e-01 -7.506427873596708267e-01 -7.665195442010863669e-01 -7.685451633216736633e-01 -7.654800357593154470e-01 -7.651707492448643899e-01
9.900000000000000355e+00 -7.428468134217283136e-01 -8.407808581673323900e-01 -7.701548686271552091e-01 -7.955979606176918351e-01 -7.745728285786902534e-01 -7.669339692492689320e-01 -7.779555290922731681e-01 -7.712120179332343506e-01 -7.715135188766185648e-01
1.000000000000000000e+01 -7.436971861476061596e-01 -8.815194897552866005e-01 -7.701382536540340995e-01 -7.884892555466016528e-01 -7.883880027646205102e-01 -7.840344497898280585e-01 -7.796816942086404190e-01 -7.835960928381546786e-01 -7.833423000677152137e-01
